id	url	name	species	revision	steatosis	cholestasis	crystallopathy	tub.necrosis	cfd	ntc
WP5272	https://www.wikipathways.org/instance/WP5272	LDL- influence on CD14 and TLR4	Homo sapiens	2024-07-23	0	0	0	0	0	0
WP4904	https://www.wikipathways.org/instance/WP4904	LDLRAD4 and what we know about it	Homo sapiens	2021-12-17	0	0	0	0	0	0
WP2034	https://www.wikipathways.org/instance/WP2034	Leptin signaling	Homo sapiens	2024-05-22	0	0	0	0	0	0
WP3935	https://www.wikipathways.org/instance/WP3935	Leptin-insulin signaling overlap	Homo sapiens	2021-05-27	0	0	0	0	0	0
WP3299	https://www.wikipathways.org/instance/WP3299	let-7 inhibition of ES cell reprogramming	Homo sapiens	2016-08-12	0	0	0	0	0	0
WP4686	https://www.wikipathways.org/instance/WP4686	Leucine, isoleucine and valine metabolism	Homo sapiens	2024-01-30	0	0	0	0	0	0
WP4542	https://www.wikipathways.org/instance/WP4542	Leukocyte-intrinsic Hippo pathway functions	Homo sapiens	2021-12-23	0	0	0	0	0	0
WP5171	https://www.wikipathways.org/instance/WP5171	Leukotriene metabolic pathway	Homo sapiens	2023-02-01	0	0	0	0	1	0
WP2646	https://www.wikipathways.org/instance/WP2646	Lidocaine metabolism	Homo sapiens	2019-09-17	0	0	0	0	0	1
WP4853	https://www.wikipathways.org/instance/WP4853	Linoleic acid metabolism affected by SARS-CoV-2	Homo sapiens	2024-02-11	0	0	0	0	0	0
WP5137	https://www.wikipathways.org/instance/WP5137	Linoleic acid oxylipin metabolism	Homo sapiens	2021-11-17	0	0	0	0	0	0
WP5149	https://www.wikipathways.org/instance/WP5149	Lipid metabolism in senescent cells	Homo sapiens	2024-07-27	0	0	0	0	0	0
WP4258	https://www.wikipathways.org/instance/WP4258	lncRNA in canonical Wnt signaling and colorectal cancer	Homo sapiens	2023-10-07	0	0	0	0	0	0
WP3672	https://www.wikipathways.org/instance/WP3672	lncRNA-mediated mechanisms of therapeutic resistance	Homo sapiens	2021-05-22	0	0	0	0	0	0
WP4478	https://www.wikipathways.org/instance/WP4478	LTF danger signal response pathway	Homo sapiens	2024-03-16	0	0	0	0	0	0
WP3624	https://www.wikipathways.org/instance/WP3624	Lung fibrosis	Homo sapiens	2021-05-27	0	0	0	0	0	0
WP5146	https://www.wikipathways.org/instance/WP5146	Lung pathology of COVID-19	Homo sapiens	2024-01-31	0	0	0	0	0	0
WP4146	https://www.wikipathways.org/instance/WP4146	Macrophage markers	Homo sapiens	2019-10-19	0	0	0	0	0	0
WP5353	https://www.wikipathways.org/instance/WP5353	Macrophage-stimulating protein (MSP) signaling	Homo sapiens	2024-07-29	0	0	0	0	0	0
WP4589	https://www.wikipathways.org/instance/WP4589	Major receptors targeted by epinephrine and norepinephrine	Homo sapiens	2024-07-27	0	0	0	0	1	0
WP4673	https://www.wikipathways.org/instance/WP4673	Male infertility	Homo sapiens	2021-09-17	0	0	0	0	0	0
WP5320	https://www.wikipathways.org/instance/WP5320	Male steroid hormones in cardiomyocyte energy metabolism	Homo sapiens	2024-07-22	0	0	0	0	0	0
WP4842	https://www.wikipathways.org/instance/WP4842	Mammalian disorder of sexual development	Homo sapiens	2024-07-26	0	0	0	0	0	0
WP2813	https://www.wikipathways.org/instance/WP2813	Mammary gland development pathway - Embryonic development (Stage 1 of 4)	Homo sapiens	2024-02-20	0	0	0	0	0	0
WP2815	https://www.wikipathways.org/instance/WP2815	Mammary gland development pathway - Involution (Stage 4 of 4)	Homo sapiens	2024-02-20	0	0	0	0	0	0
WP2814	https://www.wikipathways.org/instance/WP2814	Mammary gland development pathway - Puberty (Stage 2 of 4)	Homo sapiens	2024-02-20	0	0	0	0	0	0
WP2817	https://www.wikipathways.org/instance/WP2817	Mammary gland development: pregnancy and lactation - stage 3 of 4	Homo sapiens	2024-07-19	0	0	0	0	0	0
WP4872	https://www.wikipathways.org/instance/WP4872	MAP3K1 role in promoting and blocking gonadal determination	Homo sapiens	2024-05-22	0	0	0	0	0	0
WP3849	https://www.wikipathways.org/instance/WP3849	MAPK and NFkB signaling inhibited by Yersinia YopJ	Homo sapiens	2024-05-22	0	0	0	0	0	0
WP4928	https://www.wikipathways.org/instance/WP4928	MAPK pathway in congenital thyroid cancer	Homo sapiens	2024-07-28	0	0	0	0	0	0
WP5236	https://www.wikipathways.org/instance/WP5236	Markers of kidney cell lineage	Homo sapiens	2024-03-16	0	0	1	1	0	0
WP129	https://www.wikipathways.org/instance/WP129	Matrix metalloproteinases	Homo sapiens	2021-05-22	0	0	0	0	0	0
WP4829	https://www.wikipathways.org/instance/WP4829	mBDNF and proBDNF regulation of GABA neurotransmission	Homo sapiens	2020-02-28	0	0	0	0	1	0
WP4630	https://www.wikipathways.org/instance/WP4630	Measles virus infection	Homo sapiens	2024-03-16	0	0	0	0	0	0
WP4534	https://www.wikipathways.org/instance/WP4534	Mechanoregulation and pathology of YAP/TAZ via Hippo and non-Hippo mechanisms	Homo sapiens	2024-07-27	0	0	0	0	0	0
WP3584	https://www.wikipathways.org/instance/WP3584	MECP2 and associated Rett syndrome	Homo sapiens	2024-01-30	0	0	0	0	1	0
WP4685	https://www.wikipathways.org/instance/WP4685	Melanoma	Homo sapiens	2024-03-28	0	0	0	0	0	0
WP3298	https://www.wikipathways.org/instance/WP3298	Melatonin metabolism and effects	Homo sapiens	2021-12-22	0	0	0	0	0	0
WP2857	https://www.wikipathways.org/instance/WP2857	Mesodermal commitment pathway	Homo sapiens	2021-05-27	0	0	0	0	0	0
WP4205	https://www.wikipathways.org/instance/WP4205	MET in type 1 papillary renal cell carcinoma	Homo sapiens	2024-03-28	0	0	1	0	0	0
WP5105	https://www.wikipathways.org/instance/WP5105	Meta pathway lipodystrophy, dyslipidemia and hyperlipidemia	Homo sapiens	2024-07-23	0	0	0	0	0	0
WP5355	https://www.wikipathways.org/instance/WP5355	Metabolic epileptic disorders	Homo sapiens	2024-04-24	0	0	0	0	0	0
WP5312	https://www.wikipathways.org/instance/WP5312	Metabolic pathways of fibroblasts	Homo sapiens	2023-02-28	0	0	0	0	0	0
WP4290	https://www.wikipathways.org/instance/WP4290	Metabolic reprogramming in colon cancer	Homo sapiens	2021-05-29	0	0	0	0	0	0
WP5220	https://www.wikipathways.org/instance/WP5220	Metabolic reprogramming in pancreatic cancer	Homo sapiens	2024-07-23	0	0	0	0	0	0
WP3666	https://www.wikipathways.org/instance/WP3666	Metabolism of dichloroethylene by CYP450	Homo sapiens	2021-05-22	0	0	0	0	0	1
WP4142	https://www.wikipathways.org/instance/WP4142	Metabolism of sphingolipids in ER and Golgi apparatus	Homo sapiens	2024-02-11	0	0	0	0	0	0
WP4174	https://www.wikipathways.org/instance/WP4174	Metabolism of tetrahydrocannabinol (THC)	Homo sapiens	2023-02-01	0	0	0	0	0	0
WP702	https://www.wikipathways.org/instance/WP702	Metapathway biotransformation Phase I and II	Homo sapiens	2023-12-04	0	0	0	0	0	0
WP2249	https://www.wikipathways.org/instance/WP2249	Metastatic brain tumor	Homo sapiens	2019-10-10	0	0	0	0	0	0
WP3580	https://www.wikipathways.org/instance/WP3580	Methionine de novo and salvage pathway	Homo sapiens	2023-12-03	0	0	0	0	0	0
WP4292	https://www.wikipathways.org/instance/WP4292	Methionine metabolism leading to sulfur amino acids and related disorders	Homo sapiens	2024-01-30	0	0	0	0	0	0
WP704	https://www.wikipathways.org/instance/WP704	Methylation pathways	Homo sapiens	2021-05-22	0	0	0	0	0	0
WP4560	https://www.wikipathways.org/instance/WP4560	MFAP5 effect on permeability and motility of endothelial cells via cytoskeleton rearrangement	Homo sapiens	2024-07-27	0	0	0	0	0	0
WP3301	https://www.wikipathways.org/instance/WP3301	MFAP5-mediated ovarian cancer cell motility and invasiveness	Homo sapiens	2023-08-26	0	0	0	0	0	0
WP3937	https://www.wikipathways.org/instance/WP3937	Microglia pathogen phagocytosis pathway	Homo sapiens	2022-01-08	0	0	0	0	0	0
WP3593	https://www.wikipathways.org/instance/WP3593	MicroRNA for targeting cancer growth and vascularization in glioblastoma	Homo sapiens	2024-03-27	0	0	0	0	0	0
WP4399	https://www.wikipathways.org/instance/WP4399	MicroRNA network associated with chronic lymphocytic leukemia	Homo sapiens	2024-07-28	0	0	0	0	0	0
WP1544	https://www.wikipathways.org/instance/WP1544	MicroRNAs in cardiomyocyte hypertrophy	Homo sapiens	2023-04-28	0	0	0	0	0	0
WP2038	https://www.wikipathways.org/instance/WP2038	Microtubule cytoskeleton regulation	Homo sapiens	2024-06-25	0	0	1	1	1	1
WP5279	https://www.wikipathways.org/instance/WP5279	Mineralocorticoid biosynthesis	Homo sapiens	2024-07-23	0	0	1	1	0	0
WP3595	https://www.wikipathways.org/instance/WP3595	mir-124 predicted interactions with cell cycle and differentiation	Homo sapiens	2016-10-06	0	0	0	0	0	0
WP3938	https://www.wikipathways.org/instance/WP3938	miR-222 in exercise-induced cardiac growth	Homo sapiens	2021-12-22	0	0	0	0	0	0
WP3967	https://www.wikipathways.org/instance/WP3967	miR-509-3p alteration of YAP1/ECM axis	Homo sapiens	2019-11-29	0	0	0	0	0	0
WP3596	https://www.wikipathways.org/instance/WP3596	miR-517 relationship with ARCN1 and USP1	Homo sapiens	2019-08-15	0	0	0	0	0	0
WP2338	https://www.wikipathways.org/instance/WP2338	miRNA biogenesis	Homo sapiens	2021-05-18	0	0	1	1	1	0
WP4316	https://www.wikipathways.org/instance/WP4316	miRNA degrading enzymes	Homo sapiens	2022-01-11	0	0	0	0	0	0
WP1530	https://www.wikipathways.org/instance/WP1530	miRNA regulation of DNA damage response	Homo sapiens	2023-04-28	0	0	0	0	0	0
WP3982	https://www.wikipathways.org/instance/WP3982	miRNA regulation of p53 pathway in prostate cancer	Homo sapiens	2024-02-22	0	0	0	0	0	0
WP3981	https://www.wikipathways.org/instance/WP3981	miRNA regulation of prostate cancer signaling	Homo sapiens	2024-05-31	0	0	0	0	0	0
WP4329	https://www.wikipathways.org/instance/WP4329	miRNA role in immune response in sepsis	Homo sapiens	2024-02-22	0	0	1	1	0	0
WP2911	https://www.wikipathways.org/instance/WP2911	miRNA targets in ECM and membrane receptors	Homo sapiens	2024-01-31	0	0	0	0	0	0
WP1545	https://www.wikipathways.org/instance/WP1545	miRNAs involved in DNA damage response	Homo sapiens	2021-05-27	0	0	0	0	0	0
WP4324	https://www.wikipathways.org/instance/WP4324	Mitochondrial complex I assembly model OXPHOS system	Homo sapiens	2024-07-28	0	0	1	1	1	1
WP4944	https://www.wikipathways.org/instance/WP4944	Mitochondrial complex I inhibition leading to chemical-induced Fanconi syndrome	Homo sapiens	2024-03-27	0	0	1	1	0	0
WP4945	https://www.wikipathways.org/instance/WP4945	Mitochondrial complex I inhibition leading to parkinsonian motor deficits	Homo sapiens	2023-02-28	0	0	1	1	0	0
WP4920	https://www.wikipathways.org/instance/WP4920	Mitochondrial complex II assembly	Homo sapiens	2021-05-22	0	0	1	1	1	1
WP4921	https://www.wikipathways.org/instance/WP4921	Mitochondrial complex III assembly	Homo sapiens	2021-05-09	0	0	1	1	1	1
WP4922	https://www.wikipathways.org/instance/WP4922	Mitochondrial complex IV assembly	Homo sapiens	2021-05-22	0	0	1	1	1	1
WP4318	https://www.wikipathways.org/instance/WP4318	Mitochondrial fission and fusion	Homo sapiens	2024-07-28	0	0	1	1	0	0
WP391	https://www.wikipathways.org/instance/WP391	Mitochondrial gene expression	Homo sapiens	2024-07-22	0	0	1	1	1	1
WP5038	https://www.wikipathways.org/instance/WP5038	Mitochondrial immune response to SARS-CoV-2	Homo sapiens	2024-07-21	0	0	1	1	0	0
WP4397	https://www.wikipathways.org/instance/WP4397	Model for regulation of MSMP expression in cancer cells and its proangiogenic role in ovarian tumors	Homo sapiens	2024-02-22	0	0	0	0	0	0
WP4485	https://www.wikipathways.org/instance/WP4485	Modified nucleosides derived from tRNA as urinary cancer markers	Homo sapiens	2024-03-27	0	0	0	0	0	0
WP5192	https://www.wikipathways.org/instance/WP5192	Modulation of PI3K-Akt-mTOR signaling by bioactive sphingolipids	Homo sapiens	2024-07-23	0	0	1	1	1	1
WP5072	https://www.wikipathways.org/instance/WP5072	Modulators of TCR signaling and T cell activation	Homo sapiens	2024-07-23	0	0	0	0	0	0
WP4507	https://www.wikipathways.org/instance/WP4507	Molybdenum cofactor (Moco) biosynthesis	Homo sapiens	2024-01-30	0	0	0	0	0	0
WP58	https://www.wikipathways.org/instance/WP58	Monoamine GPCRs	Homo sapiens	2024-01-22	0	0	1	1	1	0
WP727	https://www.wikipathways.org/instance/WP727	Monoamine transport	Homo sapiens	2024-07-16	0	0	0	0	1	0
WP411	https://www.wikipathways.org/instance/WP411	mRNA processing	Homo sapiens	2023-04-21	0	0	0	0	0	0
WP5187	https://www.wikipathways.org/instance/WP5187	mRNA vaccine activation of dendritic cell and induction of IFN-1	Homo sapiens	2024-03-16	0	0	0	0	0	0
WP3953	https://www.wikipathways.org/instance/WP3953	mRNA, protein, and metabolite inducation pathway by cyclosporin A	Homo sapiens	2019-08-16	0	0	1	1	0	0
WP4288	https://www.wikipathways.org/instance/WP4288	MTHFR deficiency	Homo sapiens	2024-01-30	0	0	0	0	1	0
WP4789	https://www.wikipathways.org/instance/WP4789	Multiple epiphyseal dysplasia and pseudoachondroplasia genes	Homo sapiens	2024-02-24	0	0	0	0	0	0
WP3877	https://www.wikipathways.org/instance/WP3877	MYD88 distinct input-output pathway	Homo sapiens	2024-01-11	0	0	0	0	0	0
WP289	https://www.wikipathways.org/instance/WP289	Myometrial relaxation and contraction pathways	Homo sapiens	2023-04-21	0	0	0	0	0	0
WP5153	https://www.wikipathways.org/instance/WP5153	N-glycan biosynthesis	Homo sapiens	2024-07-27	0	0	0	0	0	0
WP2485	https://www.wikipathways.org/instance/WP2485	NAD biosynthesis II from tryptophan	Homo sapiens	2024-07-29	0	0	0	0	0	0
WP5046	https://www.wikipathways.org/instance/WP5046	NAD metabolism in oncogene-induced senescence and mitochondrial dysfunction-associated senescence	Homo sapiens	2021-06-07	0	0	0	0	0	0
WP3630	https://www.wikipathways.org/instance/WP3630	NAD metabolism, sirtuins and aging	Homo sapiens	2024-02-12	0	0	0	0	0	0
WP3645	https://www.wikipathways.org/instance/WP3645	NAD+ biosynthetic pathways	Homo sapiens	2021-06-04	0	0	1	1	1	1
WP2507	https://www.wikipathways.org/instance/WP2507	Nanomaterial induced apoptosis	Homo sapiens	2020-05-28	0	0	0	0	0	0
WP3890	https://www.wikipathways.org/instance/WP3890	Nanomaterial-induced inflammasome activation	Homo sapiens	2024-07-21	0	0	0	0	0	0
WP2509	https://www.wikipathways.org/instance/WP2509	Nanoparticle triggered autophagic cell death	Homo sapiens	2018-11-05	0	0	0	0	0	0
WP2513	https://www.wikipathways.org/instance/WP2513	Nanoparticle triggered regulated necrosis	Homo sapiens	2021-08-28	0	0	0	0	0	0
WP2643	https://www.wikipathways.org/instance/WP2643	Nanoparticle-mediated activation of receptor signaling	Homo sapiens	2020-05-28	0	0	0	0	0	0
WP4336	https://www.wikipathways.org/instance/WP4336	ncRNAs in Wnt signaling in hepatocellular carcinoma	Homo sapiens	2024-07-28	0	0	0	0	0	0
WP4337	https://www.wikipathways.org/instance/WP4337	ncRNAs involved in STAT3 signaling in hepatocellular carcinoma	Homo sapiens	2024-07-28	0	0	0	0	0	0
WP5302	https://www.wikipathways.org/instance/WP5302	Neolacto series sphingolipid metabolism	Homo sapiens	2024-07-22	0	0	0	0	0	0
WP4331	https://www.wikipathways.org/instance/WP4331	Neovascularization processes	Homo sapiens	2024-02-22	0	0	0	0	0	0
WP5052	https://www.wikipathways.org/instance/WP5052	Nephrogenesis	Homo sapiens	2024-07-23	0	0	1	1	0	0
WP4758	https://www.wikipathways.org/instance/WP4758	Nephrotic syndrome	Homo sapiens	2024-03-27	0	0	1	1	0	0
WP5229	https://www.wikipathways.org/instance/WP5229	Nephrotoxcicity adverse outcome pathway	Homo sapiens	2024-07-23	0	0	1	1	0	0
WP4747	https://www.wikipathways.org/instance/WP4747	Netrin-UNC5B signaling	Homo sapiens	2024-05-22	0	0	0	0	0	0
WP5115	https://www.wikipathways.org/instance/WP5115	Network map of SARS-CoV-2 signaling	Homo sapiens	2024-07-26	0	0	0	0	0	0
WP4564	https://www.wikipathways.org/instance/WP4564	Neural crest cell migration during development	Homo sapiens	2021-05-22	0	0	0	0	0	1
WP4565	https://www.wikipathways.org/instance/WP4565	Neural crest cell migration in cancer	Homo sapiens	2021-05-22	0	0	0	0	0	0
WP2064	https://www.wikipathways.org/instance/WP2064	Neural crest differentiation	Homo sapiens	2021-05-18	0	0	0	0	0	1
WP4577	https://www.wikipathways.org/instance/WP4577	Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway	Homo sapiens	2024-02-05	0	0	0	0	0	0
WP5265	https://www.wikipathways.org/instance/WP5265	Neurogenesis regulation in the olfactory epithelium	Homo sapiens	2024-07-23	0	0	0	0	0	0
WP4919	https://www.wikipathways.org/instance/WP4919	Neuroinflammation	Homo sapiens	2023-01-18	0	0	0	0	1	0
WP5083	https://www.wikipathways.org/instance/WP5083	Neuroinflammation and glutamatergic signaling	Homo sapiens	2021-11-30	0	0	0	0	1	0
WP4220	https://www.wikipathways.org/instance/WP4220	Neurotransmitter disorders	Homo sapiens	2024-02-11	0	0	0	0	1	0
WP5366	https://www.wikipathways.org/instance/WP5366	NF1 copy number variation syndrome	Homo sapiens	2024-07-22	0	0	0	0	1	0
WP1603	https://www.wikipathways.org/instance/WP1603	Nicotine effect on chromaffin cells	Homo sapiens	2023-06-12	0	0	0	0	0	0
WP1602	https://www.wikipathways.org/instance/WP1602	Nicotine effect on dopaminergic neurons	Homo sapiens	2023-04-25	0	0	0	0	1	0
WP1600	https://www.wikipathways.org/instance/WP1600	Nicotine metabolism in liver cells	Homo sapiens	2021-07-08	0	0	0	0	0	0
WP5119	https://www.wikipathways.org/instance/WP5119	NIPBL role in DNA damage - Cornelia de Lange syndrome	Homo sapiens	2024-03-27	0	0	0	0	1	0
WP4947	https://www.wikipathways.org/instance/WP4947	Nitric oxide metabolism in cystic fibrosis	Homo sapiens	2021-05-24	0	0	0	0	0	0
WP4008	https://www.wikipathways.org/instance/WP4008	NO/cGMP/PKG mediated neuroprotection	Homo sapiens	2021-05-22	0	0	0	0	0	0
WP5133	https://www.wikipathways.org/instance/WP5133	Non-classical role of vitamin D	Homo sapiens	2022-02-20	0	0	1	1	0	0
WP4341	https://www.wikipathways.org/instance/WP4341	Non-genomic actions of 1,25-dihydroxyvitamin D3	Homo sapiens	2024-07-28	0	0	0	0	0	0
WP438	https://www.wikipathways.org/instance/WP438	Non-homologous end joining	Homo sapiens	2023-11-14	0	0	0	0	0	0
WP4255	https://www.wikipathways.org/instance/WP4255	Non-small cell lung cancer	Homo sapiens	2023-12-03	0	0	0	0	0	0
WP268	https://www.wikipathways.org/instance/WP268	Notch signaling	Homo sapiens	2023-04-23	0	0	1	1	1	1
WP61	https://www.wikipathways.org/instance/WP61	Notch signaling	Homo sapiens	2024-05-22	0	0	1	1	1	1
WP3413	https://www.wikipathways.org/instance/WP3413	NOTCH1 regulation of endothelial cell calcification	Homo sapiens	2021-05-09	0	0	0	0	0	0
WP3865	https://www.wikipathways.org/instance/WP3865	Novel intracellular components of RIG-I-like receptor pathway	Homo sapiens	2019-09-05	0	0	0	0	0	0
WP5399	https://www.wikipathways.org/instance/WP5399	NPHP1 deletion syndrome	Homo sapiens	2024-07-25	0	0	1	1	0	0
WP4357	https://www.wikipathways.org/instance/WP4357	NRF2-ARE regulation	Homo sapiens	2024-07-28	0	0	1	1	1	1
WP5144	https://www.wikipathways.org/instance/WP5144	NRP1-triggered signaling in pancreatic cancer	Homo sapiens	2024-05-22	0	0	0	0	0	0
WP5398	https://www.wikipathways.org/instance/WP5398	NRXN1 deletion syndrome	Homo sapiens	2024-07-22	0	0	0	0	1	0
WP5027	https://www.wikipathways.org/instance/WP5027	nsp1 from SARS-CoV-2 inhibits translation initiation in the host cell	Homo sapiens	2021-10-25	0	0	0	0	0	0
WP4753	https://www.wikipathways.org/instance/WP4753	Nucleotide excision repair	Homo sapiens	2023-11-14	0	0	0	0	0	0
WP5114	https://www.wikipathways.org/instance/WP5114	Nucleotide excision repair in xeroderma pigmentosum	Homo sapiens	2024-07-23	0	0	0	0	0	0
WP80	https://www.wikipathways.org/instance/WP80	Nucleotide GPCRs	Homo sapiens	2024-01-22	0	0	0	0	0	0
WP1433	https://www.wikipathways.org/instance/WP1433	Nucleotide-binding oligomerization domain (NOD) pathway	Homo sapiens	2024-07-17	0	0	0	0	0	0
WP4304	https://www.wikipathways.org/instance/WP4304	Oligodendrocyte specification and differentiation, leading to myelin components for CNS	Homo sapiens	2024-03-28	0	0	0	0	1	0
WP5424	https://www.wikipathways.org/instance/WP5424	Omega-6-fatty acids in senescence	Homo sapiens	2024-07-22	0	0	0	0	0	0
WP2374	https://www.wikipathways.org/instance/WP2374	Oncostatin M signaling	Homo sapiens	2024-05-22	0	0	0	0	0	0
WP241	https://www.wikipathways.org/instance/WP241	One-carbon metabolism	Homo sapiens	2024-02-21	0	0	0	0	0	0
WP4487	https://www.wikipathways.org/instance/WP4487	Ophthalmate biosynthesis in hepatocytes	Homo sapiens	2024-07-27	0	0	0	0	0	0
WP5093	https://www.wikipathways.org/instance/WP5093	Opioid receptor pathways	Homo sapiens	2023-04-25	0	0	0	0	1	0
WP5094	https://www.wikipathways.org/instance/WP5094	Orexin receptor pathway	Homo sapiens	2023-04-15	0	0	0	0	0	0
WP5373	https://www.wikipathways.org/instance/WP5373	Osteoarthritic chondrocyte hypertrophy	Homo sapiens	2024-07-23	0	0	0	0	0	0
WP4787	https://www.wikipathways.org/instance/WP4787	Osteoblast differentiation and related diseases	Homo sapiens	2023-09-01	0	0	0	0	0	0
WP322	https://www.wikipathways.org/instance/WP322	Osteoblast signaling	Homo sapiens	2023-04-23	0	0	0	0	0	0
WP12	https://www.wikipathways.org/instance/WP12	Osteoclast signaling	Homo sapiens	2023-06-12	0	0	0	0	0	0
WP1434	https://www.wikipathways.org/instance/WP1434	Osteopontin signaling	Homo sapiens	2023-04-21	0	0	0	0	0	0
WP3971	https://www.wikipathways.org/instance/WP3971	OSX and miRNAs in tooth development	Homo sapiens	2024-01-31	0	0	0	0	0	0
WP34	https://www.wikipathways.org/instance/WP34	Ovarian infertility	Homo sapiens	2024-04-20	0	0	0	0	0	0
WP4879	https://www.wikipathways.org/instance/WP4879	Overlap between signal transduction pathways contributing to LMNA laminopathies	Homo sapiens	2024-07-22	0	0	0	0	0	0
WP3287	https://www.wikipathways.org/instance/WP3287	Overview of nanoparticle effects	Homo sapiens	2022-02-26	0	0	0	0	0	0
WP5095	https://www.wikipathways.org/instance/WP5095	Overview of proinflammatory and profibrotic mediators	Homo sapiens	2024-02-21	0	0	0	0	0	0
WP623	https://www.wikipathways.org/instance/WP623	Oxidative phosphorylation	Homo sapiens	2024-07-22	0	0	1	1	1	1
WP2889	https://www.wikipathways.org/instance/WP2889	Oxytocin signaling	Homo sapiens	2024-02-21	0	0	0	0	1	0
WP400	https://www.wikipathways.org/instance/WP400	p38 MAPK signaling	Homo sapiens	2024-05-22	0	0	0	0	1	1
WP5409	https://www.wikipathways.org/instance/WP5409	PAFAH1B1 copy number variation	Homo sapiens	2024-07-22	0	0	0	0	1	0
WP4263	https://www.wikipathways.org/instance/WP4263	Pancreatic adenocarcinoma pathway	Homo sapiens	2024-07-28	0	0	0	0	0	0
WP5390	https://www.wikipathways.org/instance/WP5390	Pancreatic cancer subtypes	Homo sapiens	2024-07-22	0	0	0	0	0	0
WP2359	https://www.wikipathways.org/instance/WP2359	Parkin-ubiquitin proteasomal system pathway	Homo sapiens	2021-09-17	0	0	0	0	0	0
WP2371	https://www.wikipathways.org/instance/WP2371	Parkinson's disease pathway	Homo sapiens	2024-01-31	0	0	0	0	0	0
WP4884	https://www.wikipathways.org/instance/WP4884	Pathogenesis of SARS-CoV-2 mediated by nsp9-nsp10 complex	Homo sapiens	2021-12-22	0	0	0	0	0	0
WP2272	https://www.wikipathways.org/instance/WP2272	Pathogenic Escherichia coli infection	Homo sapiens	2021-05-27	0	0	0	0	0	0
WP5342	https://www.wikipathways.org/instance/WP5342	Pathophysiological roles of DUX4 in FSHD1	Homo sapiens	2024-07-26	0	0	0	0	0	0
WP3651	https://www.wikipathways.org/instance/WP3651	Pathways affected in adenoid cystic carcinoma	Homo sapiens	2024-07-20	0	0	0	0	0	0
WP4705	https://www.wikipathways.org/instance/WP4705	Pathways of nucleic acid metabolism and innate immune sensing	Homo sapiens	2024-02-22	0	0	0	0	0	0
WP2526	https://www.wikipathways.org/instance/WP2526	PDGF pathway	Homo sapiens	2022-02-26	0	0	0	0	0	1
WP3972	https://www.wikipathways.org/instance/WP3972	PDGFR-beta pathway	Homo sapiens	2023-08-29	0	0	0	0	0	0
WP5043	https://www.wikipathways.org/instance/WP5043	Pentose phosphate pathway in senescent cells	Homo sapiens	2024-07-22	0	0	1	0	0	0
WP24	https://www.wikipathways.org/instance/WP24	Peptide GPCRs	Homo sapiens	2024-01-21	0	0	0	0	0	0
WP4873	https://www.wikipathways.org/instance/WP4873	Peroxiredoxin 2 induced ovarian failure	Homo sapiens	2024-07-24	0	0	0	0	0	0
WP1941	https://www.wikipathways.org/instance/WP1941	Peroxisomal beta-oxidation of tetracosanoyl-CoA	Homo sapiens	2023-04-28	0	0	0	0	0	0
WP4936	https://www.wikipathways.org/instance/WP4936	Perturbations to host-cell autophagy, induced by SARS-CoV-2 proteins	Homo sapiens	2024-04-13	0	0	0	0	0	0
WP136	https://www.wikipathways.org/instance/WP136	Phase I biotransformations, non-P450	Homo sapiens	2024-01-29	0	0	1	0	0	0
WP5411	https://www.wikipathways.org/instance/WP5411	Phosphatidyl inositol phosphate pathway	Homo sapiens	2024-07-22	0	0	0	0	0	0
WP4195	https://www.wikipathways.org/instance/WP4195	Phosphatidylcholine catabolism	Homo sapiens	2018-11-12	0	0	0	0	0	0
WP4222	https://www.wikipathways.org/instance/WP4222	Phosphodiesterases in neuronal function	Homo sapiens	2024-06-08	0	0	0	0	1	0
WP4971	https://www.wikipathways.org/instance/WP4971	Phosphoinositides metabolism	Homo sapiens	2024-07-23	0	0	1	0	0	0
WP3611	https://www.wikipathways.org/instance/WP3611	Photodynamic therapy-induced AP-1 survival signaling	Homo sapiens	2021-12-09	0	0	0	0	0	0
WP3614	https://www.wikipathways.org/instance/WP3614	Photodynamic therapy-induced HIF-1 survival signaling	Homo sapiens	2019-09-06	0	0	0	0	0	0
WP3617	https://www.wikipathways.org/instance/WP3617	Photodynamic therapy-induced NF-kB survival signaling	Homo sapiens	2024-02-22	0	0	0	0	0	0
WP3612	https://www.wikipathways.org/instance/WP3612	Photodynamic therapy-induced NFE2L2 (NRF2) survival signaling	Homo sapiens	2023-01-18	0	0	0	0	0	0
WP3613	https://www.wikipathways.org/instance/WP3613	Photodynamic therapy-induced unfolded protein response	Homo sapiens	2019-09-06	0	0	0	0	0	0
WP3680	https://www.wikipathways.org/instance/WP3680	Physico-chemical features and toxicity-associated pathways	Homo sapiens	2021-05-22	0	0	0	0	0	0
WP1528	https://www.wikipathways.org/instance/WP1528	Physiological and pathological hypertrophy of the heart	Homo sapiens	2024-03-07	0	0	0	0	0	0
WP3844	https://www.wikipathways.org/instance/WP3844	PI3K-AKT-mTOR signaling and therapeutic opportunities in prostate cancer	Homo sapiens	2024-05-11	0	0	0	0	0	0
WP4141	https://www.wikipathways.org/instance/WP4141	PI3K/AKT/mTOR - vitamin D3 signaling	Homo sapiens	2021-05-07	0	0	1	1	0	0
WP2253	https://www.wikipathways.org/instance/WP2253	Pilocytic astrocytoma	Homo sapiens	2024-05-23	0	0	0	0	0	0
